,Unnamed: 0,Unnamed: 0.1,Datetime,Open,High,Low,Close,Volume,ma,moving average 5,moving average 10,moving average 20
1724,1724,1724,2020-05-28 17:03:00-04:00,182.2,182.2,182.2,182.2,0,182.416,182.274,0.1220000000000141,182.284
1725,1725,1725,2020-05-28 17:04:00-04:00,182.2,182.2,182.15,182.15,0,182.391,182.228,0.13999999999998636,182.29
1726,1726,1726,2020-05-28 17:07:00-04:00,182.1,182.2,182.1,182.2,0,182.366,182.208,0.07400000000001228,182.301
1727,1727,1727,2020-05-28 17:10:00-04:00,182.11,182.11,182.11,182.11,0,182.311,182.172,0.13399999999998613,182.301
1728,1728,1728,2020-05-28 17:11:00-04:00,182.05,182.11,182.05,182.11,0,182.264,182.154,0.10999999999998522,182.304
1729,1729,1729,2020-05-28 17:21:00-04:00,182.2,182.3,181.4,181.4,0,182.134,181.994,0.6709999999999923,182.266
1730,1730,1730,2020-05-28 17:27:00-04:00,182.27,182.27,182.27,182.27,0,182.123,182.018,-0.16300000000001091,182.272
1731,1731,1731,2020-05-28 17:28:00-04:00,182.29,182.34,182.29,182.34,0,182.127,182.046,-0.1910000000000025,182.274
1732,1732,1732,2020-05-28 17:33:00-04:00,182.24,182.24,182.24,182.24,0,182.122,182.072,-0.07400000000001228,182.271
1733,1733,1733,2020-05-28 17:34:00-04:00,181.41,182.12,181.41,182.07,0,182.109,182.064,0.07800000000000296,182.267
1734,1734,1734,2020-05-28 17:35:00-04:00,182.22,182.22,182.22,182.22,0,182.111,182.228,-0.0589999999999975,182.264
1735,1735,1735,2020-05-28 17:43:00-04:00,182.05,182.05,182.05,182.05,0,182.101,182.184,0.09099999999997976,182.246
1736,1736,1736,2020-05-28 18:00:00-04:00,181.85,182.22,181.85,182.22,0,182.103,182.16,-0.06499999999999773,182.235
1737,1737,1737,2020-05-28 18:08:00-04:00,182.12,182.15,182.12,182.15,0,182.107,182.142,0.003999999999990678,182.209
1738,1738,1738,2020-05-28 18:09:00-04:00,182.14,182.14,182.14,182.14,0,182.11,182.156,0.012000000000000455,182.187
1739,1739,1739,2020-05-28 18:10:00-04:00,182.01,182.01,181.6,181.6,0,182.13,182.032,0.4519999999999982,182.132
1740,1740,1740,2020-05-28 18:30:00-04:00,182.0,182.0,181.75,181.75,0,182.078,181.972,0.2470000000000141,182.101
1741,1741,1741,2020-05-28 18:36:00-04:00,181.85,181.99,181.85,181.99,0,182.043,181.926,0.0049999999999954525,182.085
1742,1742,1742,2020-05-28 19:04:00-04:00,181.82,181.85,181.82,181.85,0,182.004,181.866,0.11899999999999977,182.063
1743,1743,1743,2020-05-28 19:25:00-04:00,181.75,181.75,181.6,181.6,0,181.957,181.758,0.3019999999999925,182.033
1744,1744,1744,2020-05-28 19:33:00-04:00,181.6,181.6,181.41,181.41,0,181.876,181.72,0.40200000000001523,181.993
1745,1745,1745,2020-05-28 19:34:00-04:00,181.41,181.41,181.41,181.41,0,181.812,181.652,0.32900000000000773,181.956
1746,1746,1746,2020-05-28 19:38:00-04:00,181.4,181.5,181.4,181.5,0,181.74,181.554,0.19599999999999795,181.921
1747,1747,1747,2020-05-28 19:41:00-04:00,181.38,181.38,181.38,181.38,0,181.663,181.46,0.2580000000000098,181.885
1748,1748,1748,2020-05-28 19:43:00-04:00,181.32,181.32,181.23,181.23,0,181.572,181.386,0.3340000000000032,181.841
1749,1749,1749,2020-05-28 19:45:00-04:00,181.01,181.01,181.01,181.01,0,181.513,181.306,0.45300000000000296,181.821
1750,1750,1750,2020-05-28 19:56:00-04:00,181.26,181.26,181.25,181.25,0,181.463,181.274,0.17500000000001137,181.77
1751,1751,1751,2020-05-29 04:00:00-04:00,180.35,181.0,180.35,181.0,0,181.364,181.174,0.3470000000000084,181.703
1752,1752,1752,2020-05-29 04:02:00-04:00,181.17,181.17,181.17,181.17,0,181.296,181.132,0.14500000000001023,181.65
1753,1753,1753,2020-05-29 04:03:00-04:00,181.18,181.18,181.17,181.17,0,181.253,181.12,0.11899999999999977,181.605
1754,1754,1754,2020-05-29 04:08:00-04:00,180.76,180.76,180.76,180.76,0,181.188,181.07,0.43300000000002115,181.532
1755,1755,1755,2020-05-29 04:17:00-04:00,180.78,180.78,180.76,180.76,0,181.123,180.972,0.3540000000000134,181.467
1756,1756,1756,2020-05-29 04:18:00-04:00,180.81,180.81,180.81,180.81,0,181.054,180.934,0.24899999999999523,181.397
1757,1757,1757,2020-05-29 04:41:00-04:00,180.75,180.75,180.72,180.72,0,180.988,180.844,0.27700000000001523,181.325
1758,1758,1758,2020-05-29 04:52:00-04:00,180.88,180.88,180.88,180.88,0,180.953,180.786,0.09600000000000364,181.262
1759,1759,1759,2020-05-29 04:58:00-04:00,180.97,180.97,180.97,180.97,0,180.949,180.828,0.0049999999999954525,181.231
1760,1760,1760,2020-05-29 05:10:00-04:00,180.88,180.9,180.88,180.9,0,180.914,180.856,0.06100000000000705,181.188
1761,1761,1761,2020-05-29 05:12:00-04:00,180.98,180.99,180.98,180.99,0,180.913,180.892,-0.02400000000000091,181.138
1762,1762,1762,2020-05-29 05:24:00-04:00,180.92,180.92,180.92,180.92,0,180.888,180.932,0.038000000000010914,181.092
1763,1763,1763,2020-05-29 06:11:00-04:00,181.65,181.65,181.65,181.65,0,180.936,181.086,-0.5660000000000025,181.094
1764,1764,1764,2020-05-29 07:00:00-04:00,181.35,181.4,181.35,181.4,0,181.0,181.172,-0.25900000000001455,181.094
1765,1765,1765,2020-05-29 07:11:00-04:00,181.65,181.83,181.55,181.55,0,181.079,181.302,-0.3340000000000032,181.101
1766,1766,1766,2020-05-29 07:17:00-04:00,181.75,181.86,181.75,181.86,0,181.184,181.476,-0.5270000000000152,181.119
1767,1767,1767,2020-05-29 07:20:00-04:00,182.0,182.0,181.52,181.8,0,181.292,181.652,-0.382000000000005,181.14
1768,1768,1768,2020-05-29 07:22:00-04:00,181.97,182.13,181.97,182.11,0,181.415,181.744,-0.5660000000000025,181.184
1769,1769,1769,2020-05-29 07:24:00-04:00,182.13,182.13,182.13,182.13,0,181.531,181.89,-0.47999999999998977,181.24
1770,1770,1770,2020-05-29 07:35:00-04:00,182.13,182.28,182.12,182.28,0,181.669,182.036,-0.5150000000000148,181.291
1771,1771,1771,2020-05-29 07:42:00-04:00,182.18,182.2,182.18,182.2,0,181.79,182.104,-0.35599999999999454,181.351
1772,1772,1772,2020-05-29 07:44:00-04:00,182.17,182.2,182.17,182.2,0,181.918,182.184,-0.2909999999999968,181.403
1773,1773,1773,2020-05-29 07:46:00-04:00,182.25,182.3,182.05,182.05,0,181.958,182.172,-0.11600000000001387,181.447
1774,1774,1774,2020-05-29 07:47:00-04:00,182.27,182.4,182.27,182.37,0,182.055,182.22,-0.35599999999999454,181.527
1775,1775,1775,2020-05-29 07:48:00-04:00,182.4,182.4,182.4,182.4,0,182.14,182.244,-0.3160000000000025,181.61
1776,1776,1776,2020-05-29 07:49:00-04:00,182.4,182.59,182.4,182.59,0,182.213,182.322,-0.4140000000000157,181.699
1777,1777,1777,2020-05-29 07:50:00-04:00,182.59,182.59,182.59,182.59,0,182.292,182.4,-0.33899999999999864,181.792
1778,1778,1778,2020-05-29 07:55:00-04:00,182.5,182.68,182.5,182.68,0,182.349,182.526,-0.3509999999999991,181.882
1779,1779,1779,2020-05-29 07:58:00-04:00,182.7,182.75,182.7,182.75,0,182.411,182.602,-0.3439999999999941,181.971
1780,1780,1780,2020-05-29 08:00:00-04:00,182.0,182.7,181.52,181.85,0,182.368,182.492,0.4550000000000125,182.019
1781,1781,1781,2020-05-29 08:01:00-04:00,182.69,183.0,182.6,182.6,0,182.408,182.494,-0.24199999999999022,182.099
1782,1782,1782,2020-05-29 08:02:00-04:00,182.99,182.99,182.97,182.97,0,182.485,182.57,-0.5,182.202
1783,1783,1783,2020-05-29 08:04:00-04:00,182.9,182.9,182.9,182.9,0,182.57,182.614,-0.35200000000000387,182.264
1784,1784,1784,2020-05-29 08:05:00-04:00,182.71,182.76,182.6455,182.76,0,182.609,182.616,-0.17399999999997817,182.332
1785,1785,1785,2020-05-29 08:06:00-04:00,182.61,182.61,182.61,182.61,0,182.63,182.768,-0.019000000000005457,182.385
1786,1786,1786,2020-05-29 08:07:00-04:00,182.89,183.17,182.89,183.17,0,182.688,182.882,-0.47399999999998954,182.451
1787,1787,1787,2020-05-29 08:08:00-04:00,183.24,183.26,183.23,183.26,0,182.755,182.94,-0.4609999999999843,182.524
1788,1788,1788,2020-05-29 08:12:00-04:00,183.1,183.18,183.1,183.18,0,182.805,182.996,-0.3120000000000118,182.577
1789,1789,1789,2020-05-29 08:13:00-04:00,183.13,183.15,183.13,183.15,0,182.845,183.074,-0.23099999999999454,182.628
1790,1790,1790,2020-05-29 08:15:00-04:00,183.06,183.1,183.00400000000002,183.00400000000002,0,182.96,183.153,-0.06900000000001683,182.664
1791,1791,1791,2020-05-29 08:16:00-04:00,183.01,183.0104,183.0,183.0,0,183.0,183.119,-0.05299999999999727,182.704
1792,1792,1792,2020-05-29 08:17:00-04:00,183.0,183.07,183.0,183.07,0,183.01,183.081,-0.10099999999999909,182.748
1793,1793,1793,2020-05-29 08:18:00-04:00,182.84,183.0,182.84,183.0,0,183.02,183.045,-0.025000000000005684,182.795
1794,1794,1794,2020-05-29 08:19:00-04:00,183.0,183.0,182.794,182.794,0,183.024,182.974,0.14799999999999613,182.816
1795,1795,1795,2020-05-29 08:20:00-04:00,182.9,182.94,182.9,182.91,0,183.054,182.955,0.02600000000001046,182.842
1796,1796,1796,2020-05-29 08:22:00-04:00,182.9003,182.9003,182.88,182.88,0,183.025,182.931,0.04599999999999227,182.856
1797,1797,1797,2020-05-29 08:24:00-04:00,182.75,182.75,182.75,182.75,0,182.974,182.867,0.14400000000000546,182.864
1798,1798,1798,2020-05-29 08:26:00-04:00,182.77,182.8,182.77,182.8,0,182.936,182.827,0.07699999999999818,182.87
1799,1799,1799,2020-05-29 08:27:00-04:00,182.72,182.72,182.72,182.72,0,182.893,182.812,0.12800000000001432,182.869
1800,1800,1800,2020-05-29 08:28:00-04:00,182.748,182.748,182.7,182.7,0,182.862,182.77,0.12100000000000932,182.911
1801,1801,1801,2020-05-29 08:29:00-04:00,182.7,182.7,182.7,182.7,0,182.832,182.734,0.09900000000001796,182.916
1802,1802,1802,2020-05-29 08:30:00-04:00,182.7,182.7,182.61,182.61,0,182.786,182.706,0.15499999999997272,182.898
1803,1803,1803,2020-05-29 08:32:00-04:00,182.537,182.537,182.49,182.49,0,182.735,182.644,0.22499999999999432,182.878
1804,1804,1804,2020-05-29 08:33:00-04:00,182.606,182.606,182.37,182.37,0,182.693,182.574,0.28199999999998226,182.858
1805,1805,1805,2020-05-29 08:34:00-04:00,182.31,182.31,182.15,182.15,0,182.617,182.464,0.41100000000000136,182.835
1806,1806,1806,2020-05-29 08:35:00-04:00,182.3,182.3,182.21,182.25,0,182.554,182.374,0.2539999999999907,182.789
1807,1807,1807,2020-05-29 08:36:00-04:00,182.2001,182.2001,182.2001,182.2001,0,182.499,182.292,0.24890000000002033,182.736
1808,1808,1808,2020-05-29 08:37:00-04:00,182.3,182.31,182.25,182.25,0,182.444,182.244,0.16300000000001091,182.69
1809,1809,1809,2020-05-29 08:38:00-04:00,182.29,182.4,182.29,182.4,0,182.412,182.25,0.01099999999999568,182.652
1810,1810,1810,2020-05-29 08:41:00-04:00,182.41,182.5,182.41,182.5,0,182.392,182.32,-0.0730000000000075,182.627
1811,1811,1811,2020-05-29 08:43:00-04:00,182.50099999999998,182.50099999999998,182.50099999999998,182.50099999999998,0,182.372,182.37,-0.06099999999997863,182.602
1812,1812,1812,2020-05-29 08:44:00-04:00,182.64,182.65,182.55,182.55,0,182.366,182.44,-0.09000000000000341,182.576
1813,1813,1813,2020-05-29 08:48:00-04:00,182.42,182.6,182.4,182.6,0,182.377,182.51,-0.11400000000000432,182.556
1814,1814,1814,2020-05-29 08:49:00-04:00,182.3203,182.3203,182.32,182.32,0,182.372,182.494,0.13599999999999568,182.533
1815,1815,1815,2020-05-29 08:50:00-04:00,182.33,182.33,182.33,182.33,0,182.39,182.46,0.10299999999998022,182.504
1816,1816,1816,2020-05-29 08:51:00-04:00,182.31,182.31,182.31,182.31,0,182.396,182.422,0.09999999999999432,182.475
1817,1817,1817,2020-05-29 08:52:00-04:00,182.5,182.5,182.49,182.49,0,182.425,182.41,-0.06499999999999773,182.462
1818,1818,1818,2020-05-29 08:54:00-04:00,182.5,182.59,182.49,182.59,0,182.459,182.408,-0.1349999999999909,182.452
1819,1819,1819,2020-05-29 08:56:00-04:00,182.67,182.67,182.67,182.67,0,182.486,182.478,-0.17599999999998772,182.449
1820,1820,1820,2020-05-29 08:57:00-04:00,182.3472,182.3472,182.3472,182.3472,0,182.471,182.481,0.11980000000002633,182.431
1821,1821,1821,2020-05-29 08:58:00-04:00,182.34,182.34,182.3,182.3,0,182.451,182.479,0.13700000000000045,182.411
1822,1822,1822,2020-05-29 09:00:00-04:00,182.2,182.25,182.2,182.25,0,182.421,182.431,0.1529999999999916,182.393
1823,1823,1823,2020-05-29 09:01:00-04:00,182.25,182.5,182.25,182.5,0,182.411,182.413,-0.07900000000000773,182.394
1824,1824,1824,2020-05-29 09:03:00-04:00,182.33,182.5274,182.33,182.5274,0,182.431,182.385,-0.08740000000000236,182.402
1825,1825,1825,2020-05-29 09:05:00-04:00,182.18,182.21,182.12,182.12,0,182.41,182.339,0.26200000000000045,182.4
1826,1826,1826,2020-05-29 09:06:00-04:00,182.49,182.5,182.49,182.5,0,182.429,182.379,-0.09700000000000841,182.413
1827,1827,1827,2020-05-29 09:07:00-04:00,182.37,182.5,182.36,182.5,0,182.43,182.429,-0.07900000000000773,182.428
1828,1828,1828,2020-05-29 09:09:00-04:00,182.27,182.6,182.27,182.6,0,182.431,182.449,-0.14699999999999136,182.445
1829,1829,1829,2020-05-29 09:10:00-04:00,182.59,182.69,182.59,182.69,0,182.433,182.482,-0.1939999999999884,182.46
1830,1830,1830,2020-05-29 09:13:00-04:00,182.5562,182.5562,182.5562,182.5562,0,182.454,182.569,-0.04919999999998481,182.463
1831,1831,1831,2020-05-29 09:14:00-04:00,182.5975,182.5975,182.5975,182.5975,0,182.484,182.589,-0.07349999999999568,182.467
1832,1832,1832,2020-05-29 09:30:00-04:00,182.72999572753903,182.80999755859366,181.88999938964844,181.9900054931641,749016,182.458,182.487,0.4369945068359016,182.439
1833,1833,1833,2020-05-29 09:31:00-04:00,181.97000122070312,182.25,181.88999938964844,182.122802734375,110973,182.42,182.391,0.24819726562500932,182.416
1834,1834,1834,2020-05-29 09:32:00-04:00,182.1300048828125,182.8300018310547,182.1300048828125,182.7899932861328,128199,182.447,182.411,-0.341993286132805,182.439
1835,1835,1835,2020-05-29 09:33:00-04:00,182.8000030517578,182.82000732421875,182.66000366210938,182.8000030517578,34526,182.515,182.46,-0.28800305175781205,182.463
1836,1836,1836,2020-05-29 09:34:00-04:00,182.8251953125,182.8350067138672,182.4389953613281,182.4499969482422,185196,182.51,182.431,0.0500030517578125,182.47
1837,1837,1837,2020-05-29 09:35:00-04:00,182.47999572753903,182.66000366210938,182.16000366210938,182.38999938964844,80219,182.499,182.511,0.09000061035155227,182.465
1838,1838,1838,2020-05-29 09:36:00-04:00,182.3600006103516,182.52999877929688,182.31500244140625,182.3999938964844,80730,182.479,182.566,0.06600610351560476,182.455
1839,1839,1839,2020-05-29 09:37:00-04:00,182.38999938964844,182.38999938964844,181.97999572753903,182.1298065185547,90944,182.423,182.434,0.27519348144531364,182.428
1840,1840,1840,2020-05-29 09:38:00-04:00,182.1000061035156,182.7400054931641,182.1000061035156,182.6999969482422,73820,182.437,182.414,-0.2419969482421891,182.446
1841,1841,1841,2020-05-29 09:39:00-04:00,182.75,182.77999877929688,182.5,182.6999969482422,84912,182.447,182.464,-0.19799694824217795,182.466
1842,1842,1842,2020-05-29 09:40:00-04:00,182.6450042724609,182.69000244140625,182.41000366210938,182.59060668945312,84689,182.507,182.504,-0.07260668945312432,182.483
1843,1843,1843,2020-05-29 09:41:00-04:00,182.6300048828125,182.73919677734366,182.55999755859366,182.5997009277344,56276,182.555,182.544,-0.06670092773441638,182.488
1844,1844,1844,2020-05-29 09:42:00-04:00,182.59249877929688,182.7100067138672,182.4600067138672,182.6699981689453,70609,182.543,182.652,-0.11199816894531978,182.495
1845,1845,1845,2020-05-29 09:43:00-04:00,182.6699981689453,182.7700042724609,182.6000061035156,182.6699981689453,99889,182.53,182.646,-0.09199816894530954,182.522
1846,1846,1846,2020-05-29 09:44:00-04:00,182.69000244140625,182.75999450683602,182.52999877929688,182.67999267578125,87531,182.553,182.642,-0.08299267578124159,182.531
1847,1847,1847,2020-05-29 09:45:00-04:00,182.7100067138672,182.8300018310547,182.4591064453125,182.82000732421875,104391,182.596,182.688,-0.18300732421874955,182.547
1848,1848,1848,2020-05-29 09:46:00-04:00,182.8300018310547,183.1499938964844,182.7700958251953,183.106201171875,151106,182.667,182.789,-0.3832011718749868,182.573
1849,1849,1849,2020-05-29 09:47:00-04:00,183.08999633789062,183.3500061035156,183.0200042724609,183.2700042724609,159947,182.781,182.909,-0.44800427246090635,182.602
1850,1850,1850,2020-05-29 09:48:00-04:00,183.25,183.41000366210938,183.22000122070312,183.3029937744141,85074,182.841,183.036,-0.39299377441409433,182.639
1851,1851,1851,2020-05-29 09:49:00-04:00,183.31500244140625,183.3699951171875,183.2100067138672,183.30999755859366,80026,182.902,183.162,-0.3279975585936654,182.675
1852,1852,1852,2020-05-29 09:50:00-04:00,183.28500366210938,183.3500061035156,183.13999938964844,183.16000366210938,78613,182.959,183.23,-0.14500366210938864,182.733
1853,1853,1853,2020-05-29 09:51:00-04:00,183.17999267578125,183.38999938964844,183.13999938964844,183.38999938964844,95352,183.038,183.287,-0.3069993896484391,182.796
1854,1854,1854,2020-05-29 09:52:00-04:00,183.38999938964844,183.4750061035156,183.27999877929688,183.3999938964844,82820,183.111,183.313,-0.2589938964844123,182.827
1855,1855,1855,2020-05-29 09:53:00-04:00,183.3999938964844,183.5800018310547,183.3950042724609,183.55999755859366,96158,183.2,183.364,-0.3429975585936518,182.865
1856,1856,1856,2020-05-29 09:54:00-04:00,183.5500030517578,183.5800018310547,183.3699951171875,183.44500732421875,81528,183.276,183.391,-0.18700732421874022,182.915
1857,1857,1857,2020-05-29 09:55:00-04:00,183.3999938964844,183.55999755859366,183.2899932861328,183.3377990722656,93421,183.328,183.427,-0.06479907226560044,182.962
1858,1858,1858,2020-05-29 09:56:00-04:00,183.33999633789062,183.4199981689453,183.22999572753903,183.2700042724609,81438,183.345,183.403,0.0019957275390822815,183.006
1859,1859,1859,2020-05-29 09:57:00-04:00,183.26499938964844,183.2745056152344,183.1000061035156,183.1194000244141,60099,183.33,183.346,0.12459997558590885,183.055
1860,1860,1860,2020-05-29 09:58:00-04:00,183.09500122070312,183.09500122070312,182.8699951171875,182.9900054931641,121972,183.298,183.232,0.20799450683591658,183.07
1861,1861,1861,2020-05-29 09:59:00-04:00,182.99020385742188,183.0800018310547,182.94000244140625,183.02999877929688,113767,183.27,183.149,0.13800122070313137,183.086
1862,1862,1862,2020-05-29 10:00:00-04:00,182.97999572753903,183.10499572753903,182.88009643554688,182.97999572753903,86323,183.252,183.078,0.15400427246095205,183.106
1863,1863,1863,2020-05-29 10:01:00-04:00,182.94000244140625,183.00999450683602,182.72999572753903,182.9499969482422,124732,183.208,183.014,0.15000305175780682,183.123
1864,1864,1864,2020-05-29 10:02:00-04:00,182.9600067138672,183.0200042724609,182.8500061035156,182.8600006103516,70057,183.154,182.962,0.19599938964842067,183.133
1865,1865,1865,2020-05-29 10:03:00-04:00,182.8699951171875,182.8999938964844,182.72999572753903,182.77999877929688,71386,183.076,182.92,0.22600122070312523,183.138
1866,1866,1866,2020-05-29 10:04:00-04:00,182.7700042724609,182.80999755859366,182.6750030517578,182.6999969482422,55941,183.002,182.854,0.2510030517578059,183.139
1867,1867,1867,2020-05-29 10:05:00-04:00,182.7100067138672,182.9900054931641,182.7050018310547,182.97999572753903,61044,182.966,182.854,-0.02399572753904522,183.147
1868,1868,1868,2020-05-29 10:06:00-04:00,182.97999572753903,183.00999450683602,182.6100006103516,182.63070678710938,72734,182.902,182.79,0.26629321289061636,183.123
1869,1869,1869,2020-05-29 10:07:00-04:00,182.6427001953125,182.6699981689453,182.16000366210938,182.16000366210938,94185,182.806,182.65,0.6029963378906302,183.068
1870,1870,1870,2020-05-29 10:08:00-04:00,182.1499938964844,182.2400054931641,181.7501983642578,181.75289916992188,118064,182.682,182.445,0.8261008300781327,182.99
1871,1871,1871,2020-05-29 10:09:00-04:00,181.75,181.92999267578125,181.67999267578125,181.7899932861328,159558,182.558,182.263,0.6460067138671945,182.914
1872,1872,1872,2020-05-29 10:10:00-04:00,181.7899932861328,181.8500061035156,181.55999755859366,181.80999755859366,72825,182.441,182.029,0.512002441406338,182.847
1873,1873,1873,2020-05-29 10:11:00-04:00,181.80999755859366,181.80999755859366,181.58999633789062,181.6000061035156,85271,182.306,181.823,0.5909938964844059,182.757
1874,1874,1874,2020-05-29 10:12:00-04:00,181.6000061035156,181.6000061035156,181.32000732421875,181.3249969482422,132839,182.153,181.656,0.7080030517577995,182.654
1875,1875,1875,2020-05-29 10:13:00-04:00,181.31500244140625,181.3600006103516,181.1000061035156,181.13999938964844,117007,181.989,181.533,0.7310006103515718,182.533
1876,1876,1876,2020-05-29 10:14:00-04:00,181.1499938964844,181.3000030517578,180.9600067138672,181.2700042724609,186868,181.846,181.429,0.4919957275390914,182.424
1877,1877,1877,2020-05-29 10:15:00-04:00,181.28990173339844,181.30999755859366,181.07000732421875,181.19000244140625,103559,181.667,181.305,0.46799755859373704,182.316
1878,1878,1878,2020-05-29 10:16:00-04:00,181.17999267578125,181.2700042724609,181.1100006103516,181.16000366210938,58141,181.52,181.217,0.4069963378906323,182.211
1879,1879,1879,2020-05-29 10:17:00-04:00,181.1699981689453,181.5,181.13999938964844,181.3699951171875,116948,181.441,181.226,0.1610048828125059,182.123
1880,1880,1880,2020-05-29 10:18:00-04:00,181.3600006103516,181.3600006103516,181.1499938964844,181.27999877929688,67230,181.393,181.254,0.206001220703115,182.038
1881,1881,1881,2020-05-29 10:19:00-04:00,181.2899932861328,181.38999938964844,181.2050018310547,181.2440948486328,117557,181.339,181.249,0.19790515136719478,181.949
1882,1882,1882,2020-05-29 10:20:00-04:00,181.25,181.3699951171875,181.1300048828125,181.30999755859366,80338,181.289,181.273,0.10800244140634163,181.865
1883,1883,1883,2020-05-29 10:21:00-04:00,181.3000030517578,181.33999633789062,181.07000732421875,181.127197265625,132928,181.242,181.266,0.2378027343750091,181.774
1884,1884,1884,2020-05-29 10:22:00-04:00,181.1100006103516,181.11990356445312,180.7700042724609,180.7700042724609,97255,181.186,181.146,0.4869957275390959,181.669
1885,1885,1885,2020-05-29 10:23:00-04:00,180.77999877929688,181.0,180.77999877929688,180.9900054931641,54638,181.171,181.088,0.2179945068359075,181.58
1886,1886,1886,2020-05-29 10:24:00-04:00,181.0,181.22999572753903,181.0,181.1000061035156,63714,181.154,181.059,0.08899389648439637,181.5
1887,1887,1887,2020-05-29 10:25:00-04:00,181.1100006103516,181.3500061035156,181.1100006103516,181.3300018310547,73575,181.168,181.063,-0.11600183105468886,181.417
1888,1888,1888,2020-05-29 10:26:00-04:00,181.3300018310547,181.44000244140625,181.22000122070312,181.4219970703125,50785,181.194,181.122,-0.16999707031249045,181.357
1889,1889,1889,2020-05-29 10:27:00-04:00,181.4199981689453,181.5,181.2700042724609,181.42999267578125,85329,181.2,181.254,-0.14599267578125819,181.321
1890,1890,1890,2020-05-29 10:28:00-04:00,181.42999267578125,181.50999450683602,181.1199951171875,181.1199951171875,93811,181.184,181.28,0.13500488281249545,181.289
1891,1891,1891,2020-05-29 10:29:00-04:00,181.1199951171875,181.3800048828125,181.0399932861328,181.3800048828125,97702,181.198,181.336,-0.10300488281251319,181.268
1892,1892,1892,2020-05-29 10:30:00-04:00,181.3999938964844,181.77999877929688,181.3999938964844,181.71270751953125,171106,181.238,181.413,-0.35670751953125546,181.264
1893,1893,1893,2020-05-29 10:31:00-04:00,181.7100067138672,181.7100067138672,181.5106964111328,181.68800354003903,100888,181.294,181.466,-0.2710035400390325,181.268
1894,1894,1894,2020-05-29 10:32:00-04:00,181.69000244140625,181.88999938964844,181.69000244140625,181.8800048828125,73724,181.405,181.556,-0.3790048828124952,181.296
1895,1895,1895,2020-05-29 10:33:00-04:00,181.8699951171875,181.97999572753903,181.7700042724609,181.8500061035156,104488,181.491,181.702,-0.2860061035156036,181.331
1896,1896,1896,2020-05-29 10:34:00-04:00,181.8583068847656,181.9900054931641,181.8583068847656,181.9750061035156,42420,181.579,181.821,-0.3360061035155866,181.366
1897,1897,1897,2020-05-29 10:35:00-04:00,181.97000122070312,181.97000122070312,181.68150329589844,181.8000030517578,84315,181.626,181.839,-0.13200305175780613,181.397
1898,1898,1898,2020-05-29 10:36:00-04:00,181.8000030517578,181.9600067138672,181.7400054931641,181.8500061035156,59751,181.669,181.871,-0.14900610351560317,181.431
1899,1899,1899,2020-05-29 10:37:00-04:00,181.8500061035156,181.97999572753903,181.8300018310547,181.91000366210938,50127,181.717,181.877,-0.17100366210937068,181.458
1900,1900,1900,2020-05-29 10:38:00-04:00,181.88999938964844,181.97000122070312,181.80499267578125,181.80499267578125,50428,181.785,181.868,-0.053992675781245225,181.485
1901,1901,1901,2020-05-29 10:39:00-04:00,181.8000030517578,182.1199951171875,181.69000244140625,182.0200042724609,81097,181.849,181.877,-0.2200042724608977,181.523
1902,1902,1902,2020-05-29 10:40:00-04:00,182.02720642089844,182.0500030517578,181.82009887695312,181.82260131835938,59699,181.86,181.882,-0.018601318359372954,181.549
1903,1903,1903,2020-05-29 10:41:00-04:00,181.8350067138672,181.9600067138672,181.72999572753903,181.8699951171875,47539,181.878,181.886,-0.0539951171874975,181.586
1904,1904,1904,2020-05-29 10:42:00-04:00,181.8699951171875,181.9199981689453,181.6199951171875,181.6499938964844,62338,181.855,181.834,0.13600610351559794,181.63
1905,1905,1905,2020-05-29 10:43:00-04:00,181.6499938964844,181.67999267578125,181.4199981689453,181.4600067138672,73718,181.816,181.765,0.26699328613281637,181.654
1906,1906,1906,2020-05-29 10:44:00-04:00,181.4600067138672,181.5,181.35499572753903,181.3999938964844,117762,181.759,181.641,0.26700610351559817,181.669
1907,1907,1907,2020-05-29 10:45:00-04:00,181.3999938964844,181.4499969482422,181.2400054931641,181.38999938964844,78337,181.718,181.554,0.22700061035155272,181.672
1908,1908,1908,2020-05-29 10:46:00-04:00,181.38999938964844,181.41000366210938,181.2700042724609,181.30499267578125,62090,181.663,181.441,0.2550073242187523,181.666
1909,1909,1909,2020-05-29 10:47:00-04:00,181.30499267578125,181.50999450683602,181.2899932861328,181.38999938964844,83806,181.611,181.389,0.13900061035155886,181.664
1910,1910,1910,2020-05-29 10:48:00-04:00,181.3999938964844,181.41000366210938,181.1300048828125,181.1544952392578,64501,181.546,181.328,0.30650476074220023,181.666
1911,1911,1911,2020-05-29 10:49:00-04:00,181.1300048828125,181.1999969482422,180.9550018310547,181.02999877929688,93320,181.447,181.254,0.3530012207031348,181.648
1912,1912,1912,2020-05-29 10:50:00-04:00,181.0249938964844,181.07000732421875,180.9499969482422,181.00999450683602,74549,181.366,181.178,0.30500549316397496,181.613
1913,1913,1913,2020-05-29 10:51:00-04:00,181.02999877929688,181.13999938964844,180.9499969482422,181.0399932861328,83014,181.283,181.125,0.22500671386717386,181.581
1914,1914,1914,2020-05-29 10:52:00-04:00,181.0449981689453,181.2100067138672,180.8800048828125,180.90499877929688,81522,181.208,181.028,0.29500122070311363,181.532
