 ,Datetime,Open,High,Low,Close,Volume
1825,2020-05-29 17:24:00-04:00,183.89,183.89,183.85,183.85,0
1826,2020-05-29 17:25:00-04:00,183.85,183.85,183.85,183.85,0
1827,2020-05-29 17:26:00-04:00,183.9,183.9,183.25,183.25,0
1828,2020-05-29 17:27:00-04:00,183.8,183.8,183.8,183.8,0
1829,2020-05-29 17:29:00-04:00,183.7,183.7,183.7,183.7,0
1830,2020-05-29 17:30:00-04:00,183.25,183.7,183.25,183.7,0
1831,2020-05-29 17:41:00-04:00,183.72,183.72,183.72,183.72,0
1832,2020-05-29 17:43:00-04:00,183.71,183.71,183.71,183.71,0
1833,2020-05-29 17:48:00-04:00,183.99,183.99,183.79,183.79,0
1834,2020-05-29 17:49:00-04:00,183.85,183.85,183.85,183.85,0
1835,2020-05-29 17:57:00-04:00,183.88,183.9,183.88,183.9,0
1836,2020-05-29 18:05:00-04:00,183.89,183.89,183.89,183.89,0
1837,2020-05-29 18:12:00-04:00,183.7,183.71,183.7,183.71,0
1838,2020-05-29 18:16:00-04:00,183.66,183.66,183.66,183.66,0
1839,2020-05-29 18:23:00-04:00,183.71,183.71,183.61,183.61,0
1840,2020-05-29 18:24:00-04:00,183.62,183.62,183.62,183.62,0
1841,2020-05-29 18:25:00-04:00,183.85,183.85,183.85,183.85,0
1842,2020-05-29 18:26:00-04:00,183.83,183.85,183.63,183.63,0
1843,2020-05-29 18:28:00-04:00,183.85,183.85,183.85,183.85,0
1844,2020-05-29 18:29:00-04:00,183.76,183.76,183.76,183.76,0
1845,2020-05-29 18:33:00-04:00,183.64,183.64,183.64,183.64,0
1846,2020-05-29 18:37:00-04:00,183.82,183.85,183.82,183.85,0
1847,2020-05-29 18:39:00-04:00,183.65,183.65,183.65,183.65,0
1848,2020-05-29 18:45:00-04:00,183.86,183.86,183.86,183.86,0
1849,2020-05-29 18:47:00-04:00,183.73,183.73,183.73,183.73,0
1850,2020-05-29 18:48:00-04:00,183.88,183.88,183.88,183.88,0
1851,2020-05-29 18:49:00-04:00,183.74,183.74,183.73,183.73,0
1852,2020-05-29 18:51:00-04:00,183.66,183.66,183.66,183.66,0
1853,2020-05-29 18:55:00-04:00,183.75,183.75,183.75,183.75,0
1854,2020-05-29 18:56:00-04:00,183.75,183.75,183.71,183.71,0
1855,2020-05-29 18:57:00-04:00,183.79,183.79,183.79,183.79,0
1856,2020-05-29 19:03:00-04:00,183.79,183.79,183.79,183.79,0
1857,2020-05-29 19:18:00-04:00,183.8,183.8,183.8,183.8,0
1858,2020-05-29 19:19:00-04:00,183.8,183.8,183.8,183.8,0
